1,414
2,539
3,623
4,692
5,749
6,796
7,834
8,866
9,892
10,913
11,932
12,946
13,958
14,836
15,690
16,569
17,468
18,384
19,315
20,259
21,212
22,174
23,143
24,118
25,97
26,80
27,281
28,407
29,511
30,599
31,670
32,730
33,780
34,821
35,855
36,883
37,906
38,925
39,799
40,657
41,542
42,444
43,366
44,300
45,245
46,201
47,166
48,136
49,112
50,92
51,72
52,284
53,408
54,512
55,599
56,672
57,731
58,781
59,821
60,855
61,883
62,907
63,925
64,792
65,652
66,537
67,441
68,362
69,297
70,244
71,199
72,164
73,135
74,110
75,90
76,72
77,289
78,413
79,516
80,602
81,674
82,733
83,782
84,823
85,856
86,884
87,907
88,926
89,786
90,647
91,532
92,437
93,359
94,294
95,241
96,198
97,163
98,134
99,110
100,90
101,144
102,293
103,417
104,519
105,606
106,676
107,735
108,784
109,824
110,857
111,885
112,908
113,926
114,781
115,642
116,529
117,434
118,356
119,291
120,240
121,196
122,162
123,133
124,109
125,90
126,147
127,298
128,422
129,523
130,607
131,678
132,737
133,785
134,825
135,858
136,886
137,909
138,926
139,772
140,636
141,524
142,430
143,353
144,289
145,237
146,195
147,160
148,131
149,108
150,88
151,156
152,305
153,426
154,527
155,611
156,681
157,740
158,787
159,827
160,860
161,887
162,909
163,928
164,767
165,632
166,520
167,427
168,351
169,288
170,235
171,194
172,159
173,130
174,107
175,88
176,162
177,309
178,431
179,530
180,615
181,684
182,741
183,789
184,829
185,861
186,888
187,910
188,928
189,762
190,627
191,516
192,424
193,348
194,285
195,234
196,191
197,158
198,129
199,107
200,87
201,169
202,315
203,436
204,534
205,617
206,687
207,743
208,791
209,829
210,862
211,890
212,911
213,929
214,756
215,623
216,512
217,421
218,345
219,283
220,232
221,190
222,156
223,129
224,106
225,87
226,176
227,320
228,439
229,539
230,620
231,689
232,746
233,792
234,831
235,863
236,890
237,912
238,930
239,750
240,618
241,508
242,418
243,343
244,280
245,230
246,189
247,155
248,127
249,105
250,87
251,182
252,327
253,444
254,542
255,623
256,691
257,747
258,794
259,833
260,865
261,890
262,912
263,930
264,744
265,613
266,503
267,414
268,340
269,278
270,229
271,187
272,154
273,127
274,104
275,85
276,188
277,331
278,449
279,545
280,626
281,694
282,749
283,796
284,834
285,865
286,892
287,912
288,931
289,738
290,607
291,500
292,410
293,337
294,276
295,227
296,186
297,152
298,124
299,103
300,85
301,195
